,1. open,2. high,3. low,4. close,5. volume
2017-11-14 09:58:00,2575.2500,2575.6700,2574.9600,2575.0100,0
2017-11-14 09:59:00,2575.0800,2575.2400,2574.2500,2574.2500,0
2017-11-14 10:00:00,2574.2700,2574.3100,2573.5000,2573.5600,0
2017-11-14 10:01:00,2573.6200,2573.6900,2570.4300,2571.4500,0
2017-11-14 10:02:00,2571.4600,2571.9200,2571.4600,2571.6500,0
2017-11-14 10:03:00,2571.6200,2571.6500,2570.4500,2570.4500,0
2017-11-14 10:04:00,2570.4300,2570.4400,2568.6700,2568.6700,0
2017-11-14 10:05:00,2568.6400,2568.6500,2567.4900,2567.4900,0
2017-11-14 10:06:00,2567.4500,2568.6200,2567.1400,2568.5300,0
2017-11-14 10:07:00,2568.5500,2568.6400,2566.5600,2567.4700,0
2017-11-14 10:08:00,2567.5100,2569.0000,2567.5100,2569.0000,0
2017-11-14 10:09:00,2568.9100,2569.6500,2568.7900,2569.6200,0
2017-11-14 10:10:00,2569.6500,2569.9800,2569.2500,2569.7000,0
2017-11-14 10:11:00,2569.6700,2570.1500,2569.5000,2570.0700,0
2017-11-14 10:12:00,2570.0700,2570.1600,2569.7300,2570.1600,0
2017-11-14 10:13:00,2570.1700,2570.4000,2569.8900,2569.9000,0
2017-11-14 10:14:00,2569.8500,2570.8500,2569.8200,2570.6600,0
2017-11-14 10:15:00,2570.6800,2571.7000,2570.6800,2571.5800,0
2017-11-14 10:16:00,2571.6600,2572.6600,2571.6600,2572.6300,0
2017-11-14 10:17:00,2572.5700,2572.5800,2571.8300,2572.2100,0
2017-11-14 10:18:00,2572.2100,2572.9500,2572.2100,2572.5100,0
2017-11-14 10:19:00,2572.5200,2572.5400,2572.1000,2572.2700,0
2017-11-14 10:20:00,2572.3300,2572.8700,2572.3300,2572.5300,0
2017-11-14 10:21:00,2572.5900,2572.6600,2571.5700,2571.6200,0
2017-11-14 10:22:00,2571.5700,2572.6300,2571.5700,2572.6300,0
2017-11-14 10:23:00,2572.6500,2573.1700,2572.4000,2572.4600,0
2017-11-14 10:24:00,2572.5000,2572.8700,2572.4400,2572.6000,0
2017-11-14 10:25:00,2572.5300,2572.5300,2571.1600,2571.5300,0
2017-11-14 10:26:00,2571.5400,2571.6500,2571.1700,2571.4500,0
2017-11-14 10:27:00,2571.4400,2572.2900,2571.4100,2572.0000,0
2017-11-14 10:28:00,2571.9900,2572.1700,2571.1500,2571.2400,0
2017-11-14 10:29:00,2571.2400,2571.8400,2571.2400,2571.3600,0
2017-11-14 10:30:00,2571.3500,2572.0300,2571.0300,2571.6300,0
2017-11-14 10:31:00,2571.7100,2571.7800,2570.8700,2570.9300,0
2017-11-14 10:32:00,2571.0400,2571.1000,2570.0600,2570.4200,0
2017-11-14 10:33:00,2570.4500,2570.8500,2570.1500,2570.2700,0
2017-11-14 10:34:00,2570.2700,2570.9000,2570.2400,2570.6900,0
2017-11-14 10:35:00,2570.7000,2571.3600,2570.6500,2570.7200,0
2017-11-14 10:36:00,2570.7400,2571.1600,2570.2700,2571.1100,0
2017-11-14 10:37:00,2571.1100,2571.9600,2571.1100,2571.7500,0
2017-11-14 10:38:00,2571.8500,2572.8300,2571.8500,2572.7800,0
2017-11-14 10:39:00,2572.8100,2573.7000,2572.6700,2573.6400,0
2017-11-14 10:40:00,2573.6600,2575.3400,2573.6600,2575.3300,0
2017-11-14 10:41:00,2575.3000,2575.3200,2574.8300,2575.1100,0
2017-11-14 10:42:00,2575.1000,2575.1200,2574.6700,2575.0800,0
2017-11-14 10:43:00,2575.0900,2575.4200,2574.6900,2575.4200,0
2017-11-14 10:44:00,2575.5100,2575.8100,2575.3000,2575.3400,0
2017-11-14 10:45:00,2575.3500,2575.8700,2575.3200,2575.8000,0
2017-11-14 10:46:00,2575.8200,2576.8800,2575.6000,2576.8800,0
2017-11-14 10:47:00,2576.8700,2578.7600,2576.8700,2578.6200,0
2017-11-14 10:48:00,2578.6200,2578.6200,2578.1000,2578.3400,0
2017-11-14 10:49:00,2578.3700,2578.7800,2578.3000,2578.4100,0
2017-11-14 10:50:00,2578.3800,2578.6600,2578.2600,2578.6500,0
2017-11-14 10:51:00,2578.6300,2578.6800,2577.8700,2578.2000,0
2017-11-14 10:52:00,2578.2300,2578.7900,2578.2100,2578.7700,0
2017-11-14 10:53:00,2578.7700,2579.4500,2578.7400,2579.0800,0
2017-11-14 10:54:00,2579.0700,2579.0700,2578.5900,2578.9600,0
2017-11-14 10:55:00,2578.9500,2579.1000,2578.8000,2578.8000,0
2017-11-14 10:56:00,2578.8300,2579.6600,2578.8100,2579.5400,0
2017-11-14 10:57:00,2579.5200,2579.5200,2579.1200,2579.3100,0
2017-11-14 10:58:00,2579.3300,2579.4500,2578.5500,2578.5500,0
2017-11-14 10:59:00,2578.5400,2578.6600,2578.4300,2578.5900,0
2017-11-14 11:00:00,2578.5500,2578.5600,2578.0300,2578.1200,0
2017-11-14 11:01:00,2578.1200,2578.3800,2578.1200,2578.1400,0
2017-11-14 11:02:00,2578.1400,2578.1700,2577.7400,2577.7500,0
2017-11-14 11:03:00,2577.7700,2577.9100,2577.5400,2577.8900,0
2017-11-14 11:04:00,2577.8900,2577.8900,2576.9500,2577.0400,0
2017-11-14 11:05:00,2577.0300,2577.0300,2576.4800,2576.6600,0
2017-11-14 11:06:00,2576.6400,2577.4100,2576.6400,2577.3300,0
2017-11-14 11:07:00,2577.3400,2578.1200,2577.2200,2577.8400,0
2017-11-14 11:08:00,2577.8200,2577.8200,2577.3900,2577.7300,0
2017-11-14 11:09:00,2577.7400,2578.3000,2577.7100,2578.2400,0
2017-11-14 11:10:00,2578.2300,2578.2400,2577.4900,2577.4900,0
2017-11-14 11:11:00,2577.4800,2577.7000,2577.4400,2577.6700,0
2017-11-14 11:12:00,2577.6600,2577.9700,2577.6600,2577.9000,0
2017-11-14 11:13:00,2577.9000,2578.6000,2577.8700,2578.5400,0
2017-11-14 11:14:00,2578.5300,2578.7300,2578.3300,2578.3800,0
2017-11-14 11:15:00,2578.3600,2578.5400,2577.9300,2578.0800,0
2017-11-14 11:16:00,2578.0900,2578.3100,2578.0000,2578.0000,0
2017-11-14 11:17:00,2578.0000,2578.0500,2577.8000,2577.8200,0
2017-11-14 11:18:00,2577.8100,2577.9400,2577.1900,2577.2600,0
2017-11-14 11:19:00,2577.2600,2577.4200,2577.2600,2577.3800,0
2017-11-14 11:20:00,2577.3900,2577.7300,2577.3200,2577.4300,0
2017-11-14 11:21:00,2577.4400,2577.6000,2577.0600,2577.2000,0
2017-11-14 11:22:00,2577.1900,2577.7500,2577.1800,2577.7100,0
2017-11-14 11:23:00,2577.7000,2577.7100,2577.2500,2577.2800,0
2017-11-14 11:24:00,2577.2900,2577.2900,2576.9400,2576.9500,0
2017-11-14 11:25:00,2576.9400,2577.0800,2576.6500,2576.6600,0
2017-11-14 11:26:00,2576.6900,2576.7400,2576.5900,2576.7300,0
2017-11-14 11:27:00,2576.7300,2577.3400,2576.7300,2577.3200,0
2017-11-14 11:28:00,2577.3200,2577.3900,2576.8300,2576.8300,0
2017-11-14 11:29:00,2576.8400,2576.9800,2576.6100,2576.7100,0
2017-11-14 11:30:00,2576.7300,2576.9900,2576.6500,2576.9200,0
2017-11-14 11:31:00,2576.9700,2577.6900,2576.9500,2577.5000,0
2017-11-14 11:32:00,2577.4300,2577.4300,2577.1100,2577.2100,0
2017-11-14 11:33:00,2577.2200,2577.5400,2577.1600,2577.3200,0
2017-11-14 11:34:00,2577.3400,2577.3600,2577.2500,2577.3200,0
2017-11-14 11:35:00,2577.3100,2577.3700,2577.0500,2577.0700,0
2017-11-14 11:36:00,2577.0600,2577.2300,2577.0400,2577.0900,0
2017-11-14 11:37:00,2577.1000,2577.3000,2576.9400,2576.9600,0
2017-11-14 11:38:00,2576.9400,2577.0600,2576.7200,2576.9500,0
2017-11-14 11:39:00,2576.9400,2577.3500,2576.9400,2577.2700,0
2017-11-14 11:40:00,2577.2700,2577.3300,2577.1800,2577.3300,0
2017-11-14 11:41:00,2577.3400,2577.5700,2577.0800,2577.1600,0
2017-11-14 11:42:00,2577.1300,2577.3100,2577.1300,2577.1400,0
2017-11-14 11:43:00,2577.1400,2577.1500,2576.2900,2576.3700,0
2017-11-14 11:44:00,2576.3800,2576.5700,2576.2900,2576.4100,0
2017-11-14 11:45:00,2576.4600,2577.1200,2576.4600,2577.1100,0
2017-11-14 11:46:00,2577.1200,2577.2700,2576.7800,2576.9000,0
2017-11-14 11:47:00,2576.9100,2577.3300,2576.9100,2577.3300,0
2017-11-14 11:48:00,2577.3400,2577.5900,2577.3000,2577.3000,0
2017-11-14 11:49:00,2577.2900,2578.4800,2577.1900,2578.4800,0
2017-11-14 11:50:00,2578.4500,2578.4500,2577.5800,2577.6100,0
2017-11-14 11:51:00,2577.6400,2578.3300,2577.6300,2578.3200,0
2017-11-14 11:52:00,2578.3100,2578.3400,2578.1900,2578.2200,0
2017-11-14 11:53:00,2578.2300,2578.4500,2578.0500,2578.4300,0
2017-11-14 11:54:00,2578.4300,2578.4800,2578.2700,2578.3500,0
2017-11-14 11:55:00,2578.3700,2578.3800,2578.2100,2578.2400,0
2017-11-14 11:56:00,2578.2200,2578.2600,2578.0500,2578.2500,0
2017-11-14 11:57:00,2578.2600,2578.4600,2578.2300,2578.2800,0
2017-11-14 11:58:00,2578.2600,2578.3800,2578.1400,2578.1400,0
2017-11-14 11:59:00,2578.1400,2578.9400,2578.1400,2578.5900,0
2017-11-14 12:00:00,2578.5900,2578.7500,2578.5300,2578.7000,0
2017-11-14 12:01:00,2578.6500,2578.7900,2578.2700,2578.7900,0
2017-11-14 12:02:00,2578.8000,2578.9600,2578.8000,2578.9400,0
2017-11-14 12:03:00,2578.9300,2579.1300,2578.8100,2579.1300,0
2017-11-14 12:04:00,2579.1300,2579.2300,2578.9500,2579.2300,0
2017-11-14 12:05:00,2579.2100,2579.4100,2579.1000,2579.1300,0
2017-11-14 12:06:00,2579.1200,2579.1900,2579.0300,2579.1600,0
2017-11-14 12:07:00,2579.1900,2579.2200,2578.9800,2579.0000,0
2017-11-14 12:08:00,2579.0000,2579.0800,2578.1700,2578.1800,0
2017-11-14 12:09:00,2578.1600,2578.3800,2578.0900,2578.1200,0
2017-11-14 12:10:00,2578.1300,2578.2000,2577.9100,2577.9100,0
2017-11-14 12:11:00,2577.9100,2577.9100,2577.6800,2577.6900,0
2017-11-14 12:12:00,2577.6600,2577.8300,2577.5100,2577.5500,0
2017-11-14 12:13:00,2577.5700,2577.7900,2577.5000,2577.7900,0
2017-11-14 12:14:00,2577.7800,2577.9400,2577.7800,2577.9400,0
2017-11-14 12:15:00,2577.9300,2578.0400,2577.8800,2577.8800,0
2017-11-14 12:16:00,2577.8900,2578.2500,2577.8800,2578.2500,0
2017-11-14 12:17:00,2578.2300,2578.2900,2578.1400,2578.1600,0
2017-11-14 12:18:00,2578.1600,2578.2200,2578.1000,2578.1500,0
2017-11-14 12:19:00,2578.1600,2578.4000,2578.1500,2578.2100,0
2017-11-14 12:20:00,2578.1200,2578.3100,2578.1000,2578.2900,0
2017-11-14 12:21:00,2578.2900,2578.2900,2577.6300,2577.7200,0
2017-11-14 12:22:00,2577.7400,2578.2800,2577.7400,2578.2800,0
2017-11-14 12:23:00,2578.3000,2578.3600,2578.2400,2578.2500,0
2017-11-14 12:24:00,2578.2400,2578.5700,2578.2100,2578.5300,0
2017-11-14 12:25:00,2578.5400,2578.8100,2578.4900,2578.7700,0
2017-11-14 12:26:00,2578.7600,2578.8000,2578.5300,2578.5700,0
2017-11-14 12:27:00,2578.5900,2578.8000,2578.5500,2578.5500,0
2017-11-14 12:28:00,2578.5400,2578.5400,2578.3600,2578.4000,0
2017-11-14 12:29:00,2578.4100,2578.4200,2578.3100,2578.3700,0
2017-11-14 12:30:00,2578.3900,2578.4400,2578.3200,2578.4200,0
2017-11-14 12:31:00,2578.4400,2578.4600,2578.1000,2578.2600,0
2017-11-14 12:32:00,2578.2800,2578.3800,2578.1100,2578.2500,0
2017-11-14 12:33:00,2578.2800,2578.7700,2578.2800,2578.7700,0
2017-11-14 12:34:00,2578.7800,2578.9500,2578.7800,2578.9500,0
2017-11-14 12:35:00,2578.9400,2579.0200,2578.8200,2578.9900,0
2017-11-14 12:36:00,2579.0000,2579.3400,2579.0000,2579.3000,0
2017-11-14 12:37:00,2579.3000,2579.4700,2579.0100,2579.0100,0
2017-11-14 12:38:00,2579.0000,2579.2000,2579.0000,2579.1900,0
2017-11-14 12:39:00,2579.1700,2579.2600,2579.0300,2579.0300,0
2017-11-14 12:40:00,2579.0100,2579.0300,2578.5800,2578.5800,0
2017-11-14 12:41:00,2578.5800,2578.7500,2578.5400,2578.7300,0
2017-11-14 12:42:00,2578.7500,2578.7900,2578.6400,2578.7300,0
2017-11-14 12:43:00,2578.7500,2578.8800,2578.7500,2578.8700,0
2017-11-14 12:44:00,2578.8700,2578.9100,2578.5000,2578.6200,0
2017-11-14 12:45:00,2578.6200,2578.6800,2578.3200,2578.3300,0
2017-11-14 12:46:00,2578.3400,2578.3600,2577.8200,2577.8500,0
2017-11-14 12:47:00,2577.8600,2578.0500,2577.7500,2578.0500,0
2017-11-14 12:48:00,2578.0700,2578.1000,2577.8500,2577.8700,0
2017-11-14 12:49:00,2577.8000,2577.8000,2577.6400,2577.6900,0
2017-11-14 12:50:00,2577.6900,2577.7000,2576.7600,2576.8200,0
2017-11-14 12:51:00,2576.8200,2577.3300,2576.7900,2577.0900,0
2017-11-14 12:52:00,2577.1300,2577.1500,2576.4300,2576.4300,0
2017-11-14 12:53:00,2576.4200,2576.4500,2575.1900,2575.2800,0
2017-11-14 12:54:00,2575.2400,2575.4100,2573.7300,2573.7500,0
2017-11-14 12:55:00,2573.7700,2574.2700,2573.7300,2574.2600,0
2017-11-14 12:56:00,2574.1500,2574.2400,2573.2200,2573.2200,0
2017-11-14 12:57:00,2573.1700,2573.3500,2572.9800,2573.3500,0
2017-11-14 12:58:00,2573.3400,2573.9500,2573.3400,2573.9500,0
2017-11-14 12:59:00,2573.9700,2573.9800,2573.7800,2573.9500,0
2017-11-14 13:00:00,2573.9700,2574.3200,2573.7600,2574.2600,0
2017-11-14 13:01:00,2574.1900,2574.1900,2573.5100,2573.6200,0
2017-11-14 13:02:00,2573.5900,2574.0600,2573.5300,2573.9300,0
2017-11-14 13:03:00,2573.9200,2573.9200,2573.3000,2573.5300,0
2017-11-14 13:04:00,2573.5100,2573.9600,2573.5100,2573.9400,0
2017-11-14 13:05:00,2574.0400,2574.0400,2573.1700,2573.2000,0
2017-11-14 13:06:00,2573.1600,2573.1600,2572.4100,2572.4700,0
2017-11-14 13:07:00,2572.4900,2573.9200,2572.4900,2573.9200,0
2017-11-14 13:08:00,2573.9400,2573.9400,2573.6800,2573.7000,0
2017-11-14 13:09:00,2573.6900,2573.8100,2573.6300,2573.7200,0
2017-11-14 13:10:00,2573.7100,2573.8500,2573.3900,2573.4200,0
2017-11-14 13:11:00,2573.4100,2574.0200,2573.4100,2573.9800,0
2017-11-14 13:12:00,2573.9700,2574.2400,2573.9500,2574.2000,0
2017-11-14 13:13:00,2574.2400,2574.4400,2574.2400,2574.4100,0
2017-11-14 13:14:00,2574.3400,2574.6200,2574.2900,2574.6200,0
2017-11-14 13:15:00,2574.6200,2575.3000,2574.6200,2575.2800,0
2017-11-14 13:16:00,2575.3100,2575.3300,2574.9700,2574.9700,0
2017-11-14 13:17:00,2574.9600,2574.9800,2574.7500,2574.7500,0
2017-11-14 13:18:00,2574.7700,2574.8400,2574.6000,2574.6400,0
2017-11-14 13:19:00,2574.6500,2574.7500,2574.6500,2574.7500,0
2017-11-14 13:20:00,2574.7600,2574.8900,2574.4700,2574.4800,0
2017-11-14 13:21:00,2574.4900,2574.6600,2574.4800,2574.6300,0
2017-11-14 13:22:00,2574.6200,2574.9600,2574.6200,2574.9400,0
2017-11-14 13:23:00,2574.9500,2575.1300,2574.9500,2575.0900,0
2017-11-14 13:24:00,2575.0800,2575.6000,2575.0500,2575.5700,0
2017-11-14 13:25:00,2575.5800,2575.5900,2575.1700,2575.2400,0
2017-11-14 13:26:00,2575.2500,2575.3700,2575.2300,2575.2900,0
2017-11-14 13:27:00,2575.2800,2575.5600,2575.2700,2575.3800,0
2017-11-14 13:28:00,2575.3700,2575.4300,2575.1300,2575.1300,0
2017-11-14 13:29:00,2575.1100,2575.6100,2575.1100,2575.6000,0
2017-11-14 13:30:00,2575.6100,2575.6800,2575.3800,2575.5600,0
2017-11-14 13:31:00,2575.5600,2575.6300,2575.3600,2575.6000,0
2017-11-14 13:32:00,2575.5900,2575.5900,2575.1800,2575.2200,0
2017-11-14 13:33:00,2575.2200,2575.4200,2575.2100,2575.3900,0
2017-11-14 13:34:00,2575.3800,2575.3900,2575.1900,2575.2100,0
2017-11-14 13:35:00,2575.2100,2575.2200,2574.8300,2574.8900,0
2017-11-14 13:36:00,2574.8700,2575.0200,2574.8100,2574.9900,0
2017-11-14 13:37:00,2574.9700,2575.3500,2574.9200,2575.3500,0
2017-11-14 13:38:00,2575.3300,2575.6500,2575.2800,2575.5000,0
2017-11-14 13:39:00,2575.5100,2575.5200,2575.1300,2575.1300,0
2017-11-14 13:40:00,2575.1200,2575.3600,2575.1200,2575.3600,0
2017-11-14 13:41:00,2575.3600,2576.1800,2575.3600,2576.1800,0
2017-11-14 13:42:00,2576.1800,2576.3000,2575.9400,2576.1200,0
2017-11-14 13:43:00,2576.1300,2576.4000,2576.0600,2576.3800,0
2017-11-14 13:44:00,2576.3700,2576.6000,2576.3500,2576.4800,0
2017-11-14 13:45:00,2576.4700,2576.6200,2576.4300,2576.6100,0
2017-11-14 13:46:00,2576.6200,2577.5200,2576.6200,2577.5200,0
2017-11-14 13:47:00,2577.5100,2577.5400,2577.3200,2577.3700,0
2017-11-14 13:48:00,2577.3700,2577.4000,2577.2900,2577.2900,0
2017-11-14 13:49:00,2577.2900,2577.4300,2577.1500,2577.4200,0
2017-11-14 13:50:00,2577.4400,2577.4400,2577.1200,2577.2200,0
2017-11-14 13:51:00,2577.1900,2577.2800,2576.7700,2576.7700,0
2017-11-14 13:52:00,2576.6600,2576.7000,2576.3700,2576.5200,0
2017-11-14 13:53:00,2576.5200,2576.5200,2576.2500,2576.2500,0
2017-11-14 13:54:00,2576.2500,2576.6600,2576.2300,2576.6400,0
2017-11-14 13:55:00,2576.6200,2576.6700,2576.0600,2576.0600,0
2017-11-14 13:56:00,2575.9400,2576.3100,2575.9200,2576.2900,0
2017-11-14 13:57:00,2576.2800,2576.3600,2576.1900,2576.2000,0
2017-11-14 13:58:00,2576.1700,2576.1700,2575.7000,2575.7000,0
2017-11-14 13:59:00,2575.6900,2575.9700,2575.6900,2575.8800,0
2017-11-14 14:00:00,2575.8800,2576.3700,2575.8600,2576.3700,0
2017-11-14 14:01:00,2576.3700,2576.4700,2576.3500,2576.4200,0
2017-11-14 14:02:00,2576.4100,2576.7600,2576.3900,2576.7500,0
2017-11-14 14:03:00,2576.7100,2576.7500,2576.2400,2576.2400,0
2017-11-14 14:04:00,2576.2100,2576.2100,2575.9300,2576.0500,0
2017-11-14 14:05:00,2576.0700,2576.3500,2576.0700,2576.2900,0
2017-11-14 14:06:00,2576.2800,2576.6300,2576.2800,2576.5800,0
2017-11-14 14:07:00,2576.5700,2576.5700,2576.3300,2576.4600,0
2017-11-14 14:08:00,2576.4600,2576.8400,2576.4200,2576.8400,0
2017-11-14 14:09:00,2576.8400,2576.9900,2576.7800,2576.9900,0
2017-11-14 14:10:00,2576.9900,2576.9900,2576.7800,2576.9600,0
2017-11-14 14:11:00,2576.9700,2577.5600,2576.9700,2577.5000,0
2017-11-14 14:12:00,2577.4900,2577.5300,2577.1400,2577.1900,0
2017-11-14 14:13:00,2577.2100,2577.4900,2577.2100,2577.4400,0
2017-11-14 14:14:00,2577.4300,2577.4400,2577.2600,2577.2900,0
2017-11-14 14:15:00,2577.2900,2577.5600,2577.2600,2577.5600,0
2017-11-14 14:16:00,2577.5700,2577.8500,2577.5700,2577.6000,0
2017-11-14 14:17:00,2577.5900,2577.6100,2577.3200,2577.3200,0
2017-11-14 14:18:00,2577.3000,2577.3300,2577.1500,2577.1700,0
2017-11-14 14:19:00,2577.1600,2577.4200,2577.1600,2577.3200,0
2017-11-14 14:20:00,2577.3100,2577.4200,2577.2700,2577.4200,0
2017-11-14 14:21:00,2577.4400,2577.4400,2577.2200,2577.2800,0
2017-11-14 14:22:00,2577.2900,2577.3200,2577.1100,2577.1100,0
2017-11-14 14:23:00,2577.1100,2577.3000,2577.1000,2577.2600,0
2017-11-14 14:24:00,2577.2800,2577.4400,2577.1500,2577.2100,0
2017-11-14 14:25:00,2577.2100,2577.2400,2577.0800,2577.1300,0
2017-11-14 14:26:00,2577.1400,2577.1600,2576.9100,2576.9100,0
2017-11-14 14:27:00,2576.9200,2576.9200,2576.2400,2576.3300,0
2017-11-14 14:28:00,2576.3300,2577.3600,2576.3300,2577.3200,0
2017-11-14 14:29:00,2577.3200,2577.3200,2577.1000,2577.1600,0
2017-11-14 14:30:00,2577.1800,2577.3000,2577.1800,2577.2400,0
2017-11-14 14:31:00,2577.2600,2577.6700,2577.2500,2577.6700,0
2017-11-14 14:32:00,2577.6600,2577.9400,2577.5000,2577.5400,0
2017-11-14 14:33:00,2577.5500,2577.5600,2576.5100,2576.5500,0
2017-11-14 14:34:00,2576.5600,2577.3100,2576.5600,2577.2900,0
2017-11-14 14:35:00,2577.2700,2577.2700,2576.8600,2576.8600,0
2017-11-14 14:36:00,2576.8400,2577.0000,2576.8300,2577.0000,0
2017-11-14 14:37:00,2577.0100,2577.2600,2577.0000,2577.2600,0
2017-11-14 14:38:00,2577.2400,2577.4400,2577.2300,2577.3100,0
2017-11-14 14:39:00,2577.2900,2577.3100,2577.0300,2577.0500,0
2017-11-14 14:40:00,2577.0300,2577.5700,2577.0200,2577.3200,0
2017-11-14 14:41:00,2577.3600,2577.5500,2577.3600,2577.5400,0
2017-11-14 14:42:00,2577.5500,2577.8300,2577.5500,2577.8100,0
2017-11-14 14:43:00,2577.8200,2578.0600,2577.8000,2578.0300,0
2017-11-14 14:44:00,2578.0600,2578.2900,2578.0500,2578.1500,0
2017-11-14 14:45:00,2578.1700,2578.2200,2577.8100,2577.8100,0
2017-11-14 14:46:00,2577.8100,2578.2100,2577.7800,2578.2100,0
2017-11-14 14:47:00,2578.2000,2578.2900,2577.9500,2578.0000,0
2017-11-14 14:48:00,2578.0000,2578.0000,2577.7500,2577.7600,0
2017-11-14 14:49:00,2577.7500,2577.7500,2577.5600,2577.6300,0
2017-11-14 14:50:00,2577.6300,2577.6600,2577.0500,2577.0600,0
2017-11-14 14:51:00,2577.0800,2577.6400,2577.0800,2577.6200,0
2017-11-14 14:52:00,2577.6300,2577.8700,2577.6100,2577.8500,0
2017-11-14 14:53:00,2577.8500,2578.1900,2577.8000,2578.1900,0
2017-11-14 14:54:00,2578.3300,2578.3500,2578.1100,2578.1300,0
2017-11-14 14:55:00,2578.1500,2578.3100,2578.1500,2578.3100,0
2017-11-14 14:56:00,2578.3400,2578.4200,2578.2400,2578.2400,0
2017-11-14 14:57:00,2578.2200,2578.2500,2578.0400,2578.1400,0
2017-11-14 14:58:00,2578.1200,2578.2700,2578.1200,2578.1700,0
2017-11-14 14:59:00,2578.1900,2578.3000,2578.1000,2578.1100,0
2017-11-14 15:00:00,2578.1100,2578.1100,2577.9500,2578.0200,0
2017-11-14 15:01:00,2578.0100,2578.4000,2577.9500,2578.3300,0
2017-11-14 15:02:00,2578.3100,2578.3800,2578.1900,2578.2500,0
2017-11-14 15:03:00,2578.2300,2578.9500,2578.1800,2578.9500,0
2017-11-14 15:04:00,2578.9700,2579.2900,2578.9700,2579.0300,0
2017-11-14 15:05:00,2579.0100,2579.0200,2578.6800,2578.9800,0
2017-11-14 15:06:00,2578.9900,2579.2000,2578.8600,2579.2000,0
2017-11-14 15:07:00,2579.2100,2579.2300,2578.9000,2578.9900,0
2017-11-14 15:08:00,2579.0000,2579.0200,2578.7700,2578.8600,0
2017-11-14 15:09:00,2578.8700,2578.8800,2578.1700,2578.1700,0
2017-11-14 15:10:00,2578.1600,2578.1600,2577.8500,2577.9400,0
2017-11-14 15:11:00,2577.9400,2578.1500,2577.8800,2578.1500,0
2017-11-14 15:12:00,2578.1500,2578.4900,2578.1500,2578.4600,0
2017-11-14 15:13:00,2578.4600,2578.5100,2578.4300,2578.4600,0
2017-11-14 15:14:00,2578.4500,2578.4500,2578.1500,2578.3700,0
2017-11-14 15:15:00,2578.3500,2578.4300,2578.1700,2578.4300,0
2017-11-14 15:16:00,2578.4300,2578.6800,2578.4100,2578.6300,0
2017-11-14 15:17:00,2578.6100,2578.6500,2578.3900,2578.3900,0
2017-11-14 15:18:00,2578.4000,2578.4700,2578.3600,2578.4700,0
2017-11-14 15:19:00,2578.4800,2578.5700,2578.4300,2578.4600,0
2017-11-14 15:20:00,2578.4500,2578.5500,2578.3800,2578.3900,0
2017-11-14 15:21:00,2578.3900,2578.4400,2578.1000,2578.1100,0
2017-11-14 15:22:00,2578.1000,2578.2000,2578.0800,2578.1800,0
2017-11-14 15:23:00,2578.2200,2578.2400,2577.8700,2577.8700,0
2017-11-14 15:24:00,2577.8500,2577.8700,2577.5400,2577.6300,0
2017-11-14 15:25:00,2577.6300,2577.6800,2577.5100,2577.6600,0
2017-11-14 15:26:00,2577.6600,2577.6700,2577.4300,2577.6200,0
2017-11-14 15:27:00,2577.6300,2577.6400,2577.4500,2577.4500,0
